baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Ensembl	Dot	Entrez	Symbol	Genename	Log10_p_val
4726.65230013075	0.0833535388602799	0.145594906457082	0.572503124515902	0.566981169675314	0.914761600219212	ENSG00000004059	11	381	ARF5	ARF GTPase 5	0.0386920744576441
191.870650266881	-0.283373961289033	0.165305254970086	-1.71424653947216	0.0864834569125924	0.591001752081256	ENSG00000004139	14	23098	SARM1	sterile alpha and TIR motif containing 1	0.22841123160928
5200.4483254881	-0.144650457929526	0.10323352758142	-1.40119650387265	0.161155319494767	0.700668720123918	ENSG00000004142	12	26073	POLDIP2	DNA polymerase delta interacting protein 2	0.154487270234129
2543.80406106861	0.141071480275152	0.240906469229732	0.585586102051185	0.558153690099487	0.913370799282288	ENSG00000004399	13	23129	PLXND1	plexin D1	0.0393528770220845
4729.65767558313	0.0447076534032104	0.126210939995426	0.354229620703487	0.723166806790346	0.955004776690239	ENSG00000004455	17	204	AK2	adenylate kinase 2	0.0199944561806258
182.426091422625	0.454394550048981	0.380556396126024	1.1940268372168	0.232467470268741	0.768820571438004	ENSG00000004468	13	952	CD38	CD38 molecule	0.114175004706727
6639.25920929166	-0.138075473401157	0.171886750692853	-0.803293289590924	0.421805235591723	0.860681145783446	ENSG00000004478	8	2288	FKBP4	FKBP prolyl isomerase 4	0.0651577106533659
4209.59566025361	-0.0863854427265296	0.131328149225672	-0.65778314272964	0.510677487931217	0.895883791798655	ENSG00000004487	17	23028	KDM1A	lysine demethylase 1A	0.0477483205317165
2197.21481497376	0.271781757912135	0.144772468911525	1.87730277694048	0.0604766078491253	0.538540577102566	ENSG00000004534	15	10180	RBM6	RNA binding motif protein 6	0.268781568600305
513.212172264883	-0.175323536164483	0.155709523962367	-1.12596539828133	0.260180165708532	0.782245635307433	ENSG00000004660	15	84254	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	0.10665685140604
535.018663879407	-0.140206671941281	0.178381944304013	-0.785991387684	0.431872532691164	0.866717314817718	ENSG00000004700	16	5965	RECQL	RecQ like helicase	0.0621225272452128
811.394614847382	0.0767238076471261	0.120002056002436	0.639354109445997	0.52259259544909	0.901156329325617	ENSG00000004766	17	55610	VPS50	VPS50 subunit of EARP/GARPII complex	0.0451998626566502
162.914015605129	1.16013672317918	0.407444693526453	2.84734772991678	0.00440851786981862	0.206248100021594	ENSG00000004776	13	126393	HSPB6	heat shock protein family B (small) member 6	0.685610043524404
335.180516441684	0.385096143572286	0.230877618424827	1.6679665452183	0.0953223681595478	0.610145662384549	ENSG00000004777	18	115703	ARHGAP33	Rho GTPase activating protein 33	0.214566471844912
2652.7011001	-0.14221827165249	0.148800003201507	-0.955767934090006	0.339189492060976	0.826417757906425	ENSG00000004779	10	4706	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	0.0828003593515636
555.851612393095	0.473094096496234	0.246367397298077	1.92027882619486	0.054822689426327	0.525843363591953	ENSG00000004799	8	5166	PDK4	pyruvate dehydrogenase kinase 4	0.279143602725345
33.6216662713045	-0.067797034608834	0.649883085733532	-0.104321894348597	0.91691390353269	0.9871176917754	ENSG00000004848	8	170302	ARX	aristaless related homeobox	0.00563106430962953
1447.04045361786	-0.0655324121547068	0.123754863948328	-0.529534032553815	0.596435042420258	0.921989995670395	ENSG00000004864	14	10165	SLC25A13	solute carrier family 25 member 13	0.0352737913636319
763.238097124715	0.0970531141582976	0.104892901653998	0.925259122666271	0.35483113633635	0.834917997547105	ENSG00000004866	22	7982	ST7	suppression of tumorigenicity 7	0.0783561771650619
1527.86283277959	-0.0200994611353999	0.12841111396889	-0.156524310974121	0.875619758022196	0.982593900136971	ENSG00000004897	12	996	CDC27	cell division cycle 27	0.00762593625765591
1349.02116757019	-0.120914384142621	0.145433433250369	-0.831407066726282	0.405743708280633	0.85346469419682	ENSG00000004961	15	3052	HCCS	holocytochrome c synthase	0.0688144399067673
1073.99736674715	0.00119840791637498	0.121321400083088	0.00987795982863897	0.99211865652986	0.998435159240711	ENSG00000004975	12	1856	DVL2	dishevelled segment polarity protein 2	0.000680133996413396
989.501037329699	0.446042134096159	0.276563715863421	1.61280062608225	0.10678783006597	0.62434266389913	ENSG00000005001	10	64063	PRSS22	serine protease 22	0.204576986928581
5870.85721673746	-0.0639915844069224	0.112543096007742	-0.568596268246615	0.569630157907133	0.91622388336094	ENSG00000005007	13	5976	UPF1	UPF1 RNA helicase and ATPase	0.0379983915856123
1413.44896629201	0.0942149329999564	0.198319642659525	0.475066068779202	0.634739882524382	0.932196610253176	ENSG00000005020	13	8935	SKAP2	src kinase associated phosphoprotein 2	0.0304924806257218
24539.0911195437	-0.284855028302434	0.188418224875277	-1.51182311844299	0.130578866510801	0.661529204177157	ENSG00000005022	6	292	SLC25A5	solute carrier family 25 member 5	0.17945097848627
465.894986513553	-0.015510662867387	0.19838559903254	-0.0781844193481145	0.937681355635333	0.99132319459089	ENSG00000005059	16	55013	MCUB	mitochondrial calcium uniporter dominant negative subunit beta	0.00378473225102368
442.205477955929	0.0245332325695084	0.283020164638152	0.0866836912517335	0.930922940111577	0.990126747155049	ENSG00000005073	6	3207	HOXA11	homeobox A11	0.00430920735531585
1629.18628499141	0.276707457238661	0.17956886233668	1.54095455992728	0.123327845570907	0.648587961189797	ENSG00000005075	15	5439	POLR2J	RNA polymerase II subunit J	0.188031116775231
1030.84059536923	0.0432459034947691	0.122454729862527	0.35315829403502	0.723969772439017	0.955021464299458	ENSG00000005100	13	56919	DHX33	DEAH-box helicase 33	0.0199868674507494
64.7926314662247	-0.538295092604171	0.291488796102618	-1.84670937545972	0.0647892721703563	0.545436846757464	ENSG00000005102	14	4222	MEOX1	mesenchyme homeobox 1	0.263255526821755
49.8849022479641	0.373302789214478	0.284916362157356	1.31021885295695	0.190121809665531	0.730872417872183	ENSG00000005108	16	221981	THSD7A	thrombospondin type 1 domain containing 7A	0.13615842748795
1249.94408950069	-0.224207815563205	0.110854495322382	-2.02254148477401	0.0431204423691537	0.481009110246444	ENSG00000005156	12	3980	LIG3	DNA ligase 3	0.317846698070469
1008.09264762478	0.102721384869401	0.137495319342757	0.747090049031642	0.455009206474901	0.878095124285522	ENSG00000005175	10	79657	RPAP3	RNA polymerase II associated protein 3	0.0564584343051175
450.601799512566	0.0408698714716536	0.245358038914952	0.166572375832447	0.867706530879175	0.981981170631163	ENSG00000005187	12	6296	ACSM3	acyl-CoA synthetase medium chain family member 3	0.00789683967678193
185.843032133777	0.127277459828234	0.170429639848905	0.746803548614382	0.455182153248183	0.878095124285522	ENSG00000005189	20	81691	REXO5	RNA exonuclease 5	0.0564584343051175
2115.19396627069	-0.114803271374099	0.105001761018682	-1.0933461521057	0.274241846445957	0.79270835493669	ENSG00000005194	15	57019	CIAPIN1	cytokine induced apoptosis inhibitor 1	0.100886564433345
2729.95010542685	0.0943119001633503	0.177262336668499	0.53204703230176	0.594693421362405	0.921989995670395	ENSG00000005206	17	56928	SPPL2B	signal peptide peptidase like 2B	0.0352737913636319
736.509910191582	0.256226030172466	0.170095826706872	1.50636282578539	0.131974058208541	0.664376722298608	ENSG00000005238	20	80256	ATOSB	atos homolog B	0.177585592286815
185.229190729909	0.208431822146001	0.266035335056474	0.783474203160853	0.433348696630514	0.867144234760057	ENSG00000005243	10	51226	COPZ2	COPI coat complex subunit zeta 2	0.0619086589822431
184.151303860152	0.213633711210251	0.241919231632301	0.883078661290387	0.377193772509854	0.844127337639992	ENSG00000005249	13	5577	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	0.0735920345793358
1128.53196787117	-0.0276420714328283	0.118149269693479	-0.233958885268962	0.815016897678816	0.970893497576131	ENSG00000005302	19	10943	MSL3	MSL complex subunit 3	0.0128284075294753
3521.29138125706	-0.234799867448347	0.137074407932624	-1.71293730893776	0.0867240735641468	0.591001752081256	ENSG00000005339	15	1387	CREBBP	CREB binding protein	0.22841123160928
662.461705688924	-0.00156254082042077	0.367952920452115	-0.00424657811793102	0.996611731067145	0.99940304143138	ENSG00000005379	17	9256	TSPOAP1	TSPO associated protein 1	0.000259333225575608
11.0502728319652	0.171894255259747	0.649905567677666	0.264491125801528	0.791401502005857	0.967632839926173	ENSG00000005421	9	5444	PON1	paraoxonase 1	0.0142894007931031
394.255976048258	0.111009170205178	0.13994491418494	0.793234758488455	0.427641059940604	0.865294533325154	ENSG00000005436	14	6936	GCFC2	GC-rich sequence DNA-binding factor 2	0.062836040020342
410.470309386406	0.036376514377242	0.229539949656869	0.158475744338273	0.874081932339582	0.982242608580598	ENSG00000005448	17	84058	WDR54	WD repeat domain 54	0.00778123058919018
423.68092251056	0.114031928124506	0.16658066544428	0.684544798883934	0.493631210742656	0.890337818688541	ENSG00000005469	12	54677	CROT	carnitine O-octanoyltransferase	0.0504451787985038
49.6517932662069	0.422554146710933	0.247743560068792	1.70561102211335	0.0880805258439836	0.592063120845536	ENSG00000005471	19	5244	ABCB4	ATP binding cassette subfamily B member 4	0.227631989943326
2639.2936191672	0.0597488185319949	0.11588788751678	0.515574317664075	0.606151751466197	0.92292117921325	ENSG00000005483	21	55904	KMT2E	lysine methyltransferase 2E (inactive)	0.0348353877004658
3217.72392254287	0.348697654241085	0.163920851686912	2.12723183568552	0.033400825195196	0.441860321949924	ENSG00000005486	17	57414	RHBDD2	rhomboid domain containing 2	0.354714995341696
145.883754696186	0.342235339021048	0.470400340500103	0.727540585232575	0.466894862541427	0.880927415090804	ENSG00000005513	10	30812	SOX8	SRY-box transcription factor 8	0.0550598742487824
1900.37440329241	0.115637214056773	0.146077761129728	0.791614090758674	0.428585728272592	0.865332254241497	ENSG00000005700	15	25998	IBTK	inhibitor of Bruton tyrosine kinase	0.0628171081675123
1023.41217791643	0.158902246070121	0.142149291255435	1.11785464891683	0.263629076849082	0.784678395848254	ENSG00000005801	18	7748	ZNF195	zinc finger protein 195	0.105308304435566
1537.02588355351	-0.0718342528597351	0.138543257881423	-0.518496922608944	0.60411160665065	0.922300002941032	ENSG00000005810	18	23077	MYCBP2	MYC binding protein 2	0.0351277899773459
1298.17832241818	0.0151386136208371	0.154113231260412	0.0982304601430144	0.921749295724815	0.988264137712466	ENSG00000005812	11	26224	FBXL3	F-box and leucine rich repeat protein 3	0.00512696409696448
313.861752927115	0.12102412918537	0.258383721454419	0.46838914039993	0.63950633253394	0.933464942239266	ENSG00000005844	19	3683	ITGAL	integrin subunit alpha L	0.0299019880287088
1022.29164746117	-0.229567176287203	0.189741648911552	-1.20989343986473	0.226319784812156	0.762564878646317	ENSG00000005882	12	5164	PDK2	pyruvate dehydrogenase kinase 2	0.11772320084749
4626.2910499174	-0.0200858551603547	0.184561119036065	-0.108830371560706	0.913337033864658	0.986563948310694	ENSG00000005884	18	3675	ITGA3	integrin subunit alpha 3	0.00587475886759383
877.207666189152	0.131967086410616	0.105074725279775	1.25593558355006	0.209139325997062	0.74712781101115	ENSG00000005889	16	7543	ZFX	zinc finger protein X-linked	0.126605097155472
6010.56425452292	0.165605902215816	0.167809592257773	0.986867913733016	0.32370739577768	0.82235720119799	ENSG00000005893	16	3920	LAMP2	lysosomal associated membrane protein 2	0.0849395002058219
30.7752081710942	0.943572004440201	0.533941845601874	1.76718122434585	0.077197883058237	0.574611650561608	ENSG00000005981	13	51666	ASB4	ankyrin repeat and SOCS box containing 4	0.240625572699585
3182.97083109973	-0.230794381085552	0.114609234146424	-2.01375031256811	0.0440357547868082	0.48466956209521	ENSG00000006007	12	51573	GDE1	glycerophosphodiester phosphodiesterase 1	0.314554253702387
1714.72432517796	0.0370363397688042	0.198272751324456	0.186794905106237	0.851821441745851	0.978165988615904	ENSG00000006015	18	55049	REX1BD	required for excision 1-B domain containing	0.00958744191672917
28.4020359292744	-0.115122625631008	0.326888873270205	-0.35217664180282	0.724705793360315	0.955021464299458	ENSG00000006016	11	9244	CRLF1	cytokine receptor like factor 1	0.0199868674507494
1021.05958466497	-0.0198086345454764	0.186646741482268	-0.106129013494502	0.915479991695559	0.986985775536635	ENSG00000006025	12	114881	OSBPL7	oxysterol binding protein like 7	0.00568910634805632
3063.2059877749	-0.357529276868622	0.171330177233998	-2.0867851924318	0.0369075562445484	0.451853570659007	ENSG00000006042	12	26022	TMEM98	transmembrane protein 98	0.345002281467012
612.27549967855	0.546568888802677	0.249437070555646	2.19120954068752	0.028436632509517	0.41552576285802	ENSG00000006047	13	51087	YBX2	Y-box binding protein 2	0.381402044514727
537.647684208151	-0.238292367442384	0.150633483457482	-1.58193491893616	0.113664428388432	0.635735940125543	ENSG00000006062	17	9020	MAP3K14	mitogen-activated protein kinase kinase kinase 14	0.19672323586073
1547.24922683598	-0.461085277529014	0.229755768987993	-2.00684961931516	0.044765677650353	0.489592990907124	ENSG00000006118	15	54972	TMEM132A	transmembrane protein 132A	0.310164808248419
9835.35977060091	-0.142660593997386	0.109512988858702	-1.30268195110127	0.192683366461045	0.73360506093849	ENSG00000006125	18	163	AP2B1	adaptor related protein complex 2 subunit beta 1	0.134537681250143
120.208585795479	0.987297630067986	0.537309463771303	1.83748416254997	0.0661384523723143	0.549920857071034	ENSG00000006128	12	6863	TAC1	tachykinin precursor 1	0.259699808343069
1335.08193236524	-0.089558520040756	0.0984069157595183	-0.910083598795175	0.362778423455353	0.838558837883264	ENSG00000006194	10	10127	ZNF263	zinc finger protein 263	0.0764664595080575
704.816807744764	0.494620206004723	0.241916890584839	2.04458731595371	0.0408955610479993	0.471369134790235	ENSG00000006210	7	6376	CX3CL1	C-X3-C motif chemokine ligand 1	0.326638858445424
2047.13992588558	-0.175494242311789	0.152736538514052	-1.14899973522474	0.250556089839659	0.776923007805912	ENSG00000006282	21	64847	SPATA20	spermatogenesis associated 20	0.1096220171602
2032.61829177417	-0.0028369177024274	0.200771364932632	-0.0141300912277969	0.988726193521573	0.998055945865505	ENSG00000006327	14	51330	TNFRSF12A	TNF receptor superfamily member 12A	0.000845113722970014
54.2146780741494	-0.985273475210254	0.553711280260224	-1.77939931934782	0.0751743179878245	0.569455196363727	ENSG00000006377	11	1750	DLX6	distal-less homeobox 6	0.244540439692765
461.998548428826	0.212250768842184	0.169246153459123	1.25409508283712	0.209807447418357	0.747534902012115	ENSG00000006432	15	4293	MAP3K9	mitogen-activated protein kinase kinase kinase 9	0.126368525548804
3203.26072173454	-0.0921157471699608	0.114027435432895	-0.807838454142654	0.419183585068327	0.858729193885885	ENSG00000006451	8	5898	RALA	RAS like proto-oncogene A	0.0661437723079566
3268.27572709035	0.0410136777456013	0.144645327780438	0.28354650907119	0.776757934721764	0.964944561210315	ENSG00000006453	14	55971	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1	0.0154976373837405
2211.07039486191	0.133400754870398	0.163410820151698	0.816352030707389	0.414298823820206	0.856725432001615	ENSG00000006459	11	80853	KDM7A	lysine demethylase 7A	0.0671583408217777
264.385907961957	0.331514406013959	0.251177695776473	1.3198401434058	0.186888395592019	0.726516732166269	ENSG00000006468	14	2115	ETV1	ETS variant transcription factor 1	0.138754379158386
999.334445215664	0.224091182664297	0.0980766990374292	2.2848564935773	0.0223212438042381	0.389777029316117	ENSG00000006530	18	55750	AGK	acylglycerol kinase	0.409183758689944
1256.701267276	0.151577591883391	0.200344880402533	0.756583305641955	0.449299546138047	0.874607691232606	ENSG00000006534	16	221	ALDH3B1	aldehyde dehydrogenase 3 family member B1	0.0581867078221783
1142.33060149319	-0.112494918418238	0.165530135735247	-0.679603855325568	0.496755327876837	0.890886210387915	ENSG00000006555	11	55001	TTC22	tetratricopeptide repeat domain 22	0.0501777632543647
588.078271628069	0.17013263518224	0.145437385954066	1.16979987000024	0.242081516003794	0.773461685807788	ENSG00000006576	16	57157	PHTF2	putative homeodomain transcription factor 2	0.11156119463996
32.1051075852237	-0.16126601473433	0.44738876542289	-0.360460581932348	0.718502729191445	0.953523988398997	ENSG00000006606	9	10344	CCL26	C-C motif chemokine ligand 26	0.020668376662793
2215.43767910804	0.0240443016572531	0.112952328050917	0.212871235787316	0.831427398689777	0.974804734429847	ENSG00000006607	14	9855	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	0.0110823702015475
5564.69394171665	-0.05403990093887	0.160278698878924	-0.337162089016533	0.735994714344242	0.957387949021678	ENSG00000006611	17	10083	USH1C	USH1 protein network component harmonin	0.0189120434368209
1282.13916994596	0.0496849772372593	0.154276611963529	0.322051259778798	0.747413861732099	0.959016221036199	ENSG00000006625	18	79017	GGCT	gamma-glutamylcyclotransferase	0.0181740470035454
758.173694708154	-0.10170364173813	0.151932400346168	-0.669400611761584	0.503239961484608	0.893790913964079	ENSG00000006634	8	10926	DBF4	DBF4-CDC7 kinase regulatory subunit	0.0487640645730864
73.3646070298934	-0.16084426539181	0.219581892788835	-0.732502408777801	0.46386197303193	0.880870042564492	ENSG00000006638	13	6915	TBXA2R	thromboxane A2 receptor	0.0550881596473007
338.327742922008	0.29405950466289	0.187656702421112	1.56700773736823	0.117112883075085	0.640270620339447	ENSG00000006652	15	3475	IFRD1	interferon related developmental regulator 1	0.193636425892833
758.782323228247	-0.0744480943868641	0.118898459689661	-0.626148518502108	0.531217530857342	0.903105192147867	ENSG00000006695	12	1352	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	0.0442616608618692
2971.81608027241	-0.138485439221594	0.159086320379847	-0.870505011939024	0.384024481438603	0.845712644803284	ENSG00000006704	11	9569	GTF2IRD1	GTF2I repeat domain containing 1	0.07277717593914
1853.23348578789	-0.116238757926166	0.136482240352912	-0.851676801506185	0.394393499774652	0.850309585556999	ENSG00000006712	15	54623	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component	0.0704229250854562
1846.14126178475	0.014802034850383	0.11179379149715	0.132404802200133	0.894664116513487	0.985804787299938	ENSG00000006715	16	27072	VPS41	VPS41 subunit of HOPS complex	0.00620907714001021
515.157597632489	-0.122902673392609	0.273292617801086	-0.449710915653282	0.652918899534478	0.936622555173791	ENSG00000006740	17	9912	ARHGAP44	Rho GTPase activating protein 44	0.0284353880128657
2509.09117444713	0.0210611708174071	0.119601564323205	0.176094442715586	0.860219746776049	0.980315701302925	ENSG00000006744	19	60528	ELAC2	elaC ribonuclease Z 2	0.00863404139488618
470.728640359425	0.562583119174006	0.342020744258434	1.64488010922786	0.0999945375859041	0.616131425898487	ENSG00000006747	15	85477	SCIN	scinderin	0.210326639370469
2971.29674339921	-0.00202765351095228	0.186621543989309	-0.0108650559180265	0.99133111019068	0.998406410818952	ENSG00000006756	16	414	ARSD	arylsulfatase D	0.000692639025476592
979.026098610291	-0.342724441987423	0.209599883523382	-1.6351366051651	0.102020414068964	0.617188325664108	ENSG00000006757	12	8228	PNPLA4	patatin like domain 4, phospholipase and triacylglycerol lipase	0.209582297365223
3969.47662606835	-0.137141802201476	0.143478584785775	-0.955834645332192	0.339155781738956	0.826417757906425	ENSG00000006831	10	79602	ADIPOR2	adiponectin receptor 2	0.0828003593515636
198.733245899092	-3.16921873957313	0.748809429304488	-4.23234352499644	2.31268807569315e-05	0.0150273331851706	ENSG00000007038	11	10942	PRSS21	serine protease 21	1.8231180843317
785.684627519957	0.120410764067743	0.122389214990184	0.983834760909283	0.325196764898801	0.82235720119799	ENSG00000007047	15	57787	MARK4	microtubule affinity regulating kinase 4	0.0849395002058219
3055.69206076358	-0.283164519523151	0.333833582791853	-0.848220592892556	0.396315130817917	0.850309585556999	ENSG00000007062	12	8842	PROM1	prominin 1	0.0704229250854562
2274.9235750568	-0.103569959041647	0.139431800062182	-0.742800128775919	0.457602697508899	0.879704331042749	ENSG00000007080	11	115098	CCDC124	coiled-coil domain containing 124	0.0556632698646883
33.3117370675215	-0.127106424154808	0.269892415670932	-0.470952189741351	0.637674877290499	0.933011911962143	ENSG00000007129	18	90273	CEACAM21	CEA cell adhesion molecule 21	0.0301128114877948
2751.00212709596	0.0613771454872386	0.0896072983800013	0.684956991192325	0.493371061166669	0.890137998468536	ENSG00000007168	14	5048	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	0.0505426592792257
